References,condition,Title,Result,Reason,Description,ID,Policy ID,command,Rationale,Remediation,Compliance,Rules
https://learn.microsoft.com/en-us/windows-server/identity/laps/laps-management-policy-settings,all,Ensure 'Configure password backup directory' is set to 'Enabled: Active Directory' or 'Enabled: Azure Active Directory'.,failed,,"This policy setting configures which directory Windows LAPS will use to back up the local admin account password. The recommended state for this setting is: Enabled: Active Directory or Enabled: Azure Active Directory. Note: Organizations that utilize third-party commercial software to manage unique & complex local Administrator passwords on domain members may opt to disregard these LAPS recommendations. Note #2: Windows LAPS does not support standalone computers - they must be joined to an Active Directory domain or Entra ID (formerly Azure Active Directory). Note #3: Windows LAPS does not support simultaneous storage of the local admin password in both directory types. Note #4: If the setting is configured and the managed device is not joined to the configured directory type, the local administrator password will not be managed by Windows LAPS.",15923,cis_win10_enterprise,,"Due to the difficulty in managing local Administrator passwords, many organizations choose to use the same password on all workstations and/or Member Servers when deploying them. This creates a serious attack surface security risk because if an attacker manages to compromise one system and learn the password to its local Administrator account, then they can leverage that account to instantly gain access to all other computers that also use that password for their local Administrator account.","To establish the recommended configuration via GP, set the following UI path to Enabled: Active Directory or Enabled: Azure Active Directory: Computer Configuration\Policies\Administrative Templates\System\LAPS\Configure password backup directory Note: This Group Policy path may not exist by default. It is provided by the Group Policy template LAPS.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v3.0 (or newer).","[{""value"":""18.9.25.1"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> BackupDirectory""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> BackupDirectory -> r:^1$|^2$""}]"
https://learn.microsoft.com/en-us/windows-server/identity/laps/laps-management-policy-settings,all,Ensure 'Enable password encryption' is set to 'Enabled'.,failed,,"This policy setting controls whether the Windows LAPS managed password is encrypted before being sent to Active Directory. The recommended state for this setting is: Enabled. Note: Organizations that utilize third-party commercial software to manage unique & complex local Administrator passwords on domain members may opt to disregard these LAPS recommendations. Note #2: Windows LAPS does not support standalone computers - they must be joined to an Active Directory domain or Entra ID (formerly Azure Active Directory). Note #3: This setting has no effect unless the password has been configured to be backed up to Active Directory, and the Active Directory domain functional level is at Windows Server 2016 or above. Note #4: This setting has no relevance (but is harmless) when storing Windows LAPS passwords to Entra ID (formerly Azure Active Directory) as it automatically encrypts all Windows LAPS passwords.",15924,cis_win10_enterprise,,"Due to the difficulty in managing local Administrator passwords, many organizations choose to use the same password on all workstations and/or Member Servers when deploying them. This creates a serious attack surface security risk because if an attacker manages to compromise one system and learn the password to its local Administrator account, then they can leverage that account to instantly gain access to all other computers that also use that password for their local Administrator account.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\LAPS\Enable password encryption Note: This Group Policy path may not exist by default. It is provided by the Group Policy template LAPS.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v3.0 (or newer).","[{""value"":""18.9.25.3"",""key"":""cis""},{""value"":""14.4"",""key"":""cis_csc_v7""},{""value"":""3.10"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.13,AC.L2-3.1.17,IA.L2-3.5.10,SC.L2-3.13.11,SC.L2-3.13.15,SC.L2-3.13.8"",""key"":""cmmc_v2.0""},{""value"":""164.312(a)(2)(iv),164.312(e)(1),164.312(e)(2)(i),164.312(e)(2)(ii)"",""key"":""hipaa""},{""value"":""A.10.1.1,A.13.1.1"",""key"":""iso_27001-2013""},{""value"":""AC-17(2),SC-8,SC-8(1)"",""key"":""nist_sp_800-53""},{""value"":""2.1.1,4.1,4.1.1,8.2.1"",""key"":""pci_dss_v3.2.1""},{""value"":""2.2.7,4.1.1,4.2.1,4.2.1.2,4.2.2,8.3.2"",""key"":""pci_dss_v4.0""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> ADPasswordEncryptionEnabled""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> ADPasswordEncryptionEnabled -> 1""}]"
https://learn.microsoft.com/en-us/windows-server/identity/laps/laps-management-policy-settings,all,"Ensure 'Post-authentication actions: Grace period (hours)' is set to 'Enabled: 8 or fewer hours, but not 0'.",failed,,"This policy settings configures post-authentication actions which will be executed after detecting an authentication by the Windows LAPS managed account. The Grace period refers to the amount of time (hours) to wait after an authentication before executing the specified post-authentication actions. The recommended state for this setting is: Enabled: 8 or fewer hours, but not 0. Note: Organizations that utilize third-party commercial software to manage unique & complex local Administrator passwords on domain members may opt to disregard these LAPS recommendations. Note #2: Windows LAPS does not support standalone computers - they must be joined to an Active Directory domain or Entra ID (formerly Azure Active Directory). Note #3: If this policy is set to 0 it prevents all post-authentication actions from occurring.",15925,cis_win10_enterprise,,"Due to the difficulty in managing local Administrator passwords, many organizations choose to use the same password on all workstations and/or Member Servers when deploying them. This creates a serious attack surface security risk because if an attacker manages to compromise one system and learn the password to its local Administrator account, then they can leverage that account to instantly gain access to all other computers that also use that password for their local Administrator account.","To establish the recommended configuration via GP, set the following UI path to Enabled: 8 or fewer hours, but not 0: Computer Configuration\Policies\Administrative Templates\System\LAPS\Post- authentication actions: Grace period (hours) Note: This Group Policy path may not exist by default. It is provided by the Group Policy template LAPS.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v3.0 (or newer).","[{""value"":""18.9.25.7"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PostAuthenticationResetDelay""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PostAuthenticationResetDelay -> n:^(\\d+) compare <= 8 && n:^(\\d+) compare > 0""}]"
https://learn.microsoft.com/en-us/windows-server/identity/laps/laps-management-policy-settings,all,Ensure 'Post-authentication actions: Actions' is set to 'Enabled: Reset the password and logoff the managed account' or higher.,failed,,"This policy settings configures post-authentication actions which will be executed after detecting an authentication by the LAPS managed account. The Action refers to actions to take upon expiry of the grace period before executing the specified post-authentication actions. Post-authentication actions: - Reset password: upon expiry of the grace period, the managed account password will be reset. - Reset the password and logoff the managed account: upon expiry of the grace period, the managed account password will be reset and any interactive logon sessions using the managed account will terminated. - Reset the password and reboot the device: upon expiry of the grace period, the managed account password will be reset and the managed device will be immediately rebooted. Warning: After an interactive logon session is terminated, other authenticated sessions using the Windows LAPS managed account may still be active. The only way to ensure that the previous password is no longer in use is to reboot the OS. The recommended state for this setting is: Enabled: Reset the password and logoff the managed account or higher. Note: Organizations that utilize third-party commercial software to manage unique & complex local Administrator passwords on domain members may opt to disregard these LAPS recommendations. Note #2: Windows LAPS does not support standalone computers - they must be joined to an Active Directory domain or Entra ID (formerly Azure Active Directory).",15926,cis_win10_enterprise,,"Due to the difficulty in managing local Administrator passwords, many organizations choose to use the same password on all workstations and/or Member Servers when deploying them. This creates a serious attack surface security risk because if an attacker manages to compromise one system and learn the password to its local Administrator account, then they can leverage that account to instantly gain access to all other computers that also use that password for their local Administrator account.","To establish the recommended configuration via GP, set the following UI path to Enabled: Reset the password and logoff the managed account or higher: Computer Configuration\Policies\Administrative Templates\System\LAPS\Post- authentication actions: Actions Note: This Group Policy path may not exist by default. It is provided by the Group Policy template LAPS.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v3.0 (or newer).","[{""value"":""18.9.25.8"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PostAuthenticationActions""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PostAuthenticationActions -> r:^3$|^5$""}]"
,all,Ensure 'Choose how BitLocker-protected fixed drives can be recovered' is set to 'Enabled'.,failed,,"This policy setting allows you to control how BitLocker-protected fixed data drives are recovered in the absence of the required credentials. This policy setting is applied when you turn on BitLocker. The ""Allow data recovery agent"" check box is used to specify whether a Data Recovery Agent can be used with BitLocker-protected fixed data drives. Before a Data Recovery Agent can be used it must be added from the Public Key Policies item in either the Group Policy Management Console or the Local Group Policy Editor. Consult the BitLocker Drive Encryption Deployment Guide on Microsoft TechNet for more information about adding Data Recovery Agents. In ""Configure user storage of BitLocker recovery information"" select whether users are allowed, required, or not allowed to generate a 48-digit recovery password or a 256-bit recovery key. Select ""Omit recovery options from the BitLocker setup wizard"" to prevent users from specifying recovery options when they enable BitLocker on a drive. This means that you will not be able to specify which recovery option to use when you enable BitLocker, instead BitLocker recovery options for the drive are determined by the policy setting. In ""Save BitLocker recovery information to Active Directory Domain Services"" choose which BitLocker recovery information to store in AD DS for fixed data drives. If you select ""Backup recovery password and key package"", both the BitLocker recovery password and key package are stored in AD DS. Storing the key package supports recovering data from a drive that has been physically corrupted. If you select ""Backup recovery password only"", only the recovery password is stored in AD DS. Select the ""Do not enable BitLocker until recovery information is stored in AD DS for fixed data drives"" check box if you want to prevent users from enabling BitLocker unless the computer is connected to the domain and the backup of BitLocker recovery information to AD DS succeeds. Note: If the ""Do not enable BitLocker until recovery information is stored in AD DS for fixed data drives"" check box is selected, a recovery password is automatically generated. The recommended state for this setting is: Enabled.",15932,cis_win10_enterprise,,"Administrators should always have a safe, secure way to access encrypted data in the event users cannot access their data. Additionally, as with any authentication method, a drive can be compromised by guessing or finding the authentication information used to access the drive.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Fixed Data Drives\Choose how BitLocker-protected fixed drives can be recovered Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.1.2"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""3.6"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.19"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""SC-28"",""key"":""nist_sp_800-53""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVRecovery""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVRecovery -> 1""}]"
,all,Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Recovery Key' is set to 'Enabled: Allow 256-bit recovery key' or higher.,failed,,"This policy setting allows you to control how BitLocker-protected fixed data drives are recovered in the absence of the required credentials. This policy setting is applied when you turn on BitLocker. In ""Configure user storage of BitLocker recovery information"" select whether users are allowed, required, or not allowed to generate a 48-digit recovery password or a 256-bit recovery key. The recommended state for this setting is: Enabled: Allow 256-bit recovery key or Enabled: Require 256-bit recovery key.",15934,cis_win10_enterprise,,"Administrators should always have a safe, secure way to access encrypted data in the event users cannot access their data. Additionally, as with any authentication method, a drive can be compromised by guessing or finding the authentication information used to access the drive. To use BitLocker, a Data Recovery Agent will need to be configured for fixed drives. To recover a drive will require highly-controlled access to the Data Recovery Agent private key.","To establish the recommended configuration via GP, set the following UI path to Enabled: Allow 256-bit recovery key or Enabled: Require 256-bit recovery key: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Fixed Data Drives\Choose how BitLocker-protected fixed drives can be recovered: Recovery Key Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.1.5"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""3.6"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.19"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""SC-28"",""key"":""nist_sp_800-53""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVRecoveryKey""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVRecoveryKey -> r:^1$|^2$""}]"
,all,Ensure 'Configure use of passwords for fixed data drives' is set to 'Disabled'.,failed,,"This policy setting specifies whether a password is required to unlock BitLocker-protected fixed data drives. Note: This setting is enforced when turning on BitLocker, not when unlocking a volume. BitLocker will allow unlocking a drive with any of the protectors available on the drive. The recommended state for this setting is: Disabled.",15936,cis_win10_enterprise,,"Using a dictionary-style attack, passwords can be guessed or discovered by repeatedly attempting to unlock a drive. Since this type of BitLocker password does include anti-dictionary attack protections provided by a TPM, for example, there is no mechanism to slow down rapid brute-force attacks against them.","To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Fixed Data Drives\Configure use of passwords for fixed data drives Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.1.11"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""5.2"",""key"":""cis_csc_v8""},{""value"":""IA.L2-3.5.7"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""2.2.2,8.3.5,8.3.6,8.6.3"",""key"":""pci_dss_v4.0""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVPassphrase""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVPassphrase -> 0""}]"
,all,Ensure 'Configure use of smart cards on fixed data drives' is set to 'Enabled'.,failed,,"This policy setting allows you to specify whether smart cards can be used to authenticate user access to the BitLocker-protected fixed data drives on a computer. Smart cards can be used to authenticate user access to the drive. You can require smart card authentication by selecting the ""Require use of smart cards on fixed data drives"" check box. Note: This setting is enforced when turning on BitLocker, not when unlocking a drive. BitLocker will allow unlocking a drive with any of the protectors available on the drive. The recommended state for this setting is: Enabled.",15937,cis_win10_enterprise,,"A drive can be compromised by guessing or finding the authentication information used to access the drive. For example, a password could be guessed, or a drive set to automatically unlock could be lost or stolen with the computer it automatically unlocks with.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Fixed Data Drives\Configure use of smart cards on fixed data drives Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.1.12"",""key"":""cis""},{""value"":""16.3"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVAllowUserCert""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVAllowUserCert -> 1""}]"
,all,Ensure 'Configure use of smart cards on fixed data drives: Require use of smart cards on fixed data drives' is set to 'Enabled: True'.,failed,,"This policy setting allows you to specify whether smart cards must be used to authenticate user access to the BitLocker-protected fixed data drives on a computer. Smart cards can be used to authenticate user access to the drive. You can require a smart card authentication by selecting the ""Require use of smart cards on fixed data drives"" check box. Note: This setting is enforced when turning on BitLocker, not when unlocking a drive. BitLocker will allow unlocking a drive with any of the protectors available on the drive. The recommended state for this setting is: Enabled: True (checked).",15938,cis_win10_enterprise,,"A drive can be compromised by guessing or finding the authentication information used to access the drive. For example, a password could be guessed, or a drive set to automatically unlock could be lost or stolen with the computer it automatically unlocks with.","To establish the recommended configuration via GP, set the following UI path to Enabled: True (checked): Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Fixed Data Drives\Configure use of smart cards on fixed data drives: Require use of smart cards on fixed data drives Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.1.13"",""key"":""cis""},{""value"":""16.3"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVEnforceUserCert""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> FDVEnforceUserCert -> 1""}]"
,all,Ensure 'Choose how BitLocker-protected operating system drives can be recovered' is set to 'Enabled'.,failed,,"This policy setting allows you to control how BitLocker-protected operating system drives are recovered in the absence of the required startup key information. This policy setting is applied when you turn on BitLocker. The ""Allow certificate-based data recovery agent"" check box is used to specify whether a Data Recovery Agent can be used with BitLocker-protected operating system drives. Before a Data Recovery Agent can be used it must be added from the Public Key Policies item in either the Group Policy Management Console or the Local Group Policy Editor. Consult the BitLocker Drive Encryption Deployment Guide on Microsoft TechNet for more information about adding Data Recovery Agents. In ""Configure user storage of BitLocker recovery information"" select whether users are allowed, required, or not allowed to generate a 48-digit recovery password or a 256-bit recovery key. Select ""Omit recovery options from the BitLocker setup wizard"" to prevent users from specifying recovery options when they enable BitLocker on a drive. This means that you will not be able to specify which recovery option to use when you enable BitLocker, instead BitLocker recovery options for the drive are determined by the policy setting. In ""Save BitLocker recovery information to Active Directory Domain Services"", choose which BitLocker recovery information to store in AD DS for operating system drives. If you select ""Backup recovery password and key package"", both the BitLocker recovery password and key package are stored in AD DS. Storing the key package supports recovering data from a drive that has been physically corrupted. If you select ""Backup recovery password only"", only the recovery password is stored in AD DS. Select the ""Do not enable BitLocker until recovery information is stored in AD DS for operating system drives"" check box if you want to prevent users from enabling BitLocker unless the computer is connected to the domain and the backup of BitLocker recovery information to AD DS succeeds. Note: If the ""Do not enable BitLocker until recovery information is stored in AD DS for operating system drives"" check box is selected, a recovery password is automatically generated. The recommended state for this setting is: Enabled.",15941,cis_win10_enterprise,,"Should a user lose their primary means for accessing an encrypted OS volume, or should the system not pass its boot time integrity checks, the system will go into recovery mode. If the recovery key has not been backed up to Active Directory, the user would need to have saved the recovery key to another location such as a USB flash drive, or have printed the recovery password, and now have access to one of those in order to recovery the system. If the user is unable to produce the recovery key, then the user will be denied access to the encrypted volume and subsequently any data that is stored there.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Choose how BitLocker-protected operating system drives can be recovered Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.2.3"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""3.6"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.19"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""SC-28"",""key"":""nist_sp_800-53""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSRecovery""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSRecovery -> 1""}]"
,all,Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Allow data recovery agent' is set to 'Enabled: False'.,failed,,"This policy setting allows you to control how BitLocker-protected operating system drives are recovered in the absence of the required startup key information. This policy setting is applied when you turn on BitLocker. The ""Allow certificate-based data recovery agent"" check box is used to specify whether a Data Recovery Agent can be used with BitLocker-protected operating system drives. Before a Data Recovery Agent can be used it must be added from the Public Key Policies item in either the Group Policy Management Console or the Local Group Policy Editor. Consult the BitLocker Drive Encryption Deployment Guide on Microsoft TechNet for more information about adding Data Recovery Agents. The recommended state for this setting is: Enabled: False (unchecked).",15942,cis_win10_enterprise,,"Should a user lose their primary means for accessing an encrypted OS volume, or should the system not pass its boot time integrity checks, the system will go into recovery mode. If the recovery key has not been backed up to Active Directory, the user would need to have saved the recovery key to another location such as a USB flash drive, or have printed the recovery password, and now have access to one of those in order to recovery the system. If the user is unable to produce the recovery key, then the user will be denied access to the encrypted volume and subsequently any data that is stored there.","To establish the recommended configuration via GP, set the following UI path to Enabled: False (unchecked): Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Choose how BitLocker-protected operating system drives can be recovered: Allow data recovery agent Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.2.4"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""3.6"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.19"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""SC-28"",""key"":""nist_sp_800-53""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSManageDRA""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSManageDRA -> 1""}]"
,all,Ensure 'Configure use of passwords for operating system drives' is set to 'Disabled'.,failed,,"This policy setting specifies the constraints for passwords used to unlock BitLocker-protected operating system drives. Note: This setting is enforced when turning on BitLocker, not when unlocking a volume. BitLocker will allow unlocking a drive with any of the protectors available on the drive. The recommended state for this setting is: Disabled.",15944,cis_win10_enterprise,,"Using a dictionary-style attack, passwords can be guessed or discovered by repeatedly attempting to unlock a drive. Since this type of BitLocker password does not include anti-dictionary attack protections provided by a TPM, for example, there is no mechanism to slow down rapid brute-force attacks against them.","To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Configure use of passwords for operating system drives Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates (or newer).","[{""value"":""18.10.10.2.12"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""5.2"",""key"":""cis_csc_v8""},{""value"":""IA.L2-3.5.7"",""key"":""cmmc_v2.0""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""},{""value"":""2.2.2,8.3.5,8.3.6,8.6.3"",""key"":""pci_dss_v4.0""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSPassphrase""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> OSPassphrase -> 0""}]"
,all,Ensure 'Require additional authentication at startup: Allow BitLocker without a compatible TPM' is set to 'Enabled: False'.,failed,,"This policy setting allows you to configure whether you can use BitLocker without a Trusted Platform Module (TPM), instead using a password or startup key on a USB flash drive. This policy setting is applied when you turn on BitLocker. The recommended state for this setting is: Enabled: False (unchecked).",15946,cis_win10_enterprise,,"TPM without use of a PIN will only validate early boot components and does not require a user to enter any additional authentication information. If a computer is lost or stolen in this configuration, BitLocker will not provide any additional measure of protection beyond what is provided by native Windows authentication unless the early boot components are tampered with or the encrypted drive is removed from the machine.","To establish the recommended configuration via GP, set the following UI path to Enabled: False (unchecked): Computer Configuration\Policies\Administrative Templates\Windows Components\BitLocker Drive Encryption\Operating System Drives\Require additional authentication at startup: Allow BitLocker without a compatible TPM Note: This Group Policy path is provided by the Group Policy template VolumeEncryption.admx/adml that is included with the Microsoft Windows 7 & Server 2008 R2 Administrative Templates (or newer).","[{""value"":""18.10.10.2.14"",""key"":""cis""},{""value"":""13.6"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""},{""value"":""A.6.2.1"",""key"":""iso_27001-2013""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> EnableBDEWithNoTPM""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\FVE -> EnableBDEWithNoTPM -> 0""}]"
